,sex,length,diameter,height,whole_weight,shucked_weight,viscera_weight,shell_weight,label
3536,2.0,0.425,0.325,0.11,0.405,0.1695,0.092,0.1065,7
3537,2.0,0.43,0.325,0.105,0.309,0.11900000000000001,0.08,0.098,5
3538,1.0,0.435,0.335,0.11,0.4385,0.2075,0.0715,0.1315,6
3539,2.0,0.435,0.34,0.12,0.396,0.1775,0.081,0.125,7
3540,2.0,0.445,0.355,0.095,0.3615,0.1415,0.0785,0.12,7
3541,2.0,0.45,0.35,0.11,0.514,0.253,0.1045,0.14,7
3542,2.0,0.455,0.435,0.11,0.4265,0.195,0.09,0.1205,7
3543,2.0,0.46,0.34,0.09,0.384,0.1795,0.068,0.11,7
3544,2.0,0.475,0.355,0.125,0.4865,0.2155,0.1105,0.142,8
3545,2.0,0.475,0.36,0.135,0.4355,0.196,0.0925,0.125,7
3546,2.0,0.475,0.35,0.115,0.498,0.2375,0.099,0.14,6
3547,2.0,0.48,0.355,0.125,0.494,0.2385,0.0835,0.15,8
3548,1.0,0.495,0.37,0.12,0.594,0.28,0.11,0.1375,6
3549,2.0,0.5,0.365,0.125,0.528,0.22899999999999998,0.10300000000000001,0.1645,8
3550,1.0,0.505,0.39,0.115,0.5585,0.2575,0.11900000000000001,0.1535,7
3551,2.0,0.515,0.4,0.135,0.636,0.3055,0.1215,0.1855,8
3552,2.0,0.525,0.39,0.105,0.5670000000000001,0.2875,0.1075,0.16,7
3553,2.0,0.53,0.405,0.13,0.6615,0.2945,0.1395,0.19,8
3554,2.0,0.53,0.42,0.13,0.6579999999999999,0.29600000000000004,0.1245,0.198,7
3555,1.0,0.535,0.415,0.135,0.78,0.3165,0.16899999999999998,0.2365,7
3556,2.0,0.535,0.41,0.13,0.6075,0.268,0.1225,0.1975,8
3557,2.0,0.54,0.41,0.135,0.7025,0.31,0.177,0.2,7
3558,2.0,0.55,0.425,0.155,0.8725,0.41200000000000003,0.187,0.2425,9
3559,1.0,0.565,0.45,0.175,1.2365,0.5305,0.2455,0.308,9
3560,1.0,0.57,0.47,0.155,1.186,0.6355,0.2315,0.27699999999999997,9
3561,2.0,0.57,0.42,0.13,0.7745,0.3535,0.1505,0.2365,8
3562,1.0,0.57,0.42,0.16,0.8875,0.4315,0.1915,0.223,7
3563,2.0,0.575,0.455,0.155,0.8725,0.349,0.2095,0.285,7
3564,2.0,0.575,0.44,0.125,0.8515,0.4555,0.1715,0.1965,8
3565,1.0,0.575,0.475,0.16,0.895,0.3605,0.221,0.271,8
3566,1.0,0.575,0.45,0.155,0.8859999999999999,0.3605,0.21100000000000002,0.2575,8
3567,2.0,0.58,0.46,0.14,0.9265,0.4135,0.1845,0.27,9
3568,2.0,0.58,0.46,0.14,0.8295,0.3915,0.165,0.23800000000000002,9
3569,2.0,0.58,0.47,0.15,0.907,0.444,0.1855,0.2445,10
3570,1.0,0.58,0.47,0.165,1.041,0.54,0.166,0.27899999999999997,8
3571,1.0,0.585,0.465,0.165,0.9355,0.4035,0.2275,0.259,8
3572,1.0,0.585,0.46,0.165,1.058,0.486,0.25,0.294,8
3573,1.0,0.595,0.465,0.145,0.7955,0.3425,0.1795,0.2425,9
3574,1.0,0.6,0.47,0.17,1.0805,0.4995,0.2245,0.3205,8
3575,1.0,0.6,0.47,0.15,0.9279999999999999,0.4225,0.183,0.275,7
3576,1.0,0.6,0.475,0.155,1.0590000000000002,0.441,0.19,0.39,10
3577,1.0,0.6,0.475,0.23,1.157,0.522,0.2235,0.36,10
3578,1.0,0.6,0.475,0.17,1.088,0.4905,0.2475,0.31,9
3579,1.0,0.6,0.485,0.145,0.7759999999999999,0.3545,0.1585,0.239,8
3580,1.0,0.62,0.48,0.165,1.043,0.4835,0.221,0.31,9
3581,1.0,0.625,0.48,0.16,1.1415,0.5795,0.2145,0.29,8
3582,1.0,0.625,0.475,0.16,1.3335,0.605,0.2875,0.319,9
3583,1.0,0.625,0.5,0.175,1.273,0.564,0.302,0.374,8
3584,1.0,0.625,0.49,0.165,1.1835,0.517,0.2375,0.39,10
3585,1.0,0.625,0.485,0.16,1.2135,0.631,0.2235,0.302,8
3586,2.0,0.63,0.465,0.15,1.0315,0.4265,0.24,0.325,10
3587,1.0,0.635,0.495,0.17,1.3695,0.657,0.3055,0.365,9
3588,1.0,0.65,0.515,0.185,1.3745,0.75,0.1805,0.369,11
3589,1.0,0.65,0.515,0.18,1.463,0.6579999999999999,0.3135,0.4115,10
3590,1.0,0.65,0.52,0.195,1.6275,0.6890000000000001,0.3905,0.43200000000000005,10
3591,1.0,0.65,0.475,0.165,1.3875,0.58,0.3485,0.3095,8
3592,1.0,0.655,0.525,0.16,1.46,0.6859999999999999,0.311,0.405,10
3593,1.0,0.655,0.53,0.165,1.2835,0.583,0.1255,0.4,7
3594,1.0,0.66,0.5,0.155,1.3765,0.6485,0.28800000000000003,0.335,11
3595,1.0,0.66,0.515,0.2,1.6465,0.7490000000000001,0.42200000000000004,0.401,10
3596,1.0,0.675,0.515,0.145,1.265,0.6025,0.299,0.325,9
3597,1.0,0.685,0.53,0.17,1.56,0.647,0.38299999999999995,0.465,10
3598,1.0,0.715,0.52,0.18,1.6,0.708,0.3525,0.445,11
3599,1.0,0.735,0.555,0.22,2.333,1.2395,0.3645,0.6195,11
3600,2.0,0.175,0.125,0.04,0.027999999999999997,0.0095,0.008,0.009000000000000001,3
3601,2.0,0.37,0.285,0.095,0.226,0.1135,0.0515,0.0675,7
3602,2.0,0.395,0.3,0.09,0.2855,0.1385,0.0625,0.077,4
3603,2.0,0.42,0.325,0.11,0.325,0.1245,0.0755,0.1025,6
3604,2.0,0.455,0.37,0.11,0.514,0.2385,0.1235,0.126,7
3605,2.0,0.495,0.375,0.115,0.5755,0.31,0.1145,0.1395,7
3606,1.0,0.51,0.375,0.11,0.5805,0.2865,0.11800000000000001,0.14800000000000002,6
3607,1.0,0.515,0.39,0.14,0.6779999999999999,0.341,0.1325,0.11900000000000001,7
3608,1.0,0.545,0.43,0.155,0.8035,0.409,0.14400000000000002,0.228,6
3609,1.0,0.555,0.405,0.12,0.9129999999999999,0.4585,0.196,0.2065,8
3610,1.0,0.58,0.45,0.16,0.8675,0.3935,0.221,0.215,8
3611,1.0,0.59,0.465,0.17,1.0425,0.4635,0.24,0.27,9
3612,1.0,0.6,0.46,0.18,1.14,0.423,0.2575,0.365,9
3613,1.0,0.61,0.49,0.17,1.3475,0.7045,0.25,0.3045,10
3614,1.0,0.615,0.475,0.155,1.0735,0.4375,0.2585,0.31,10
3615,1.0,0.615,0.475,0.19,1.4335,0.7315,0.305,0.3285,8
3616,1.0,0.615,0.495,0.2,1.304,0.5795,0.3115,0.371,13
3617,1.0,0.62,0.46,0.16,0.9505,0.4915,0.2,0.228,8
3618,1.0,0.63,0.515,0.17,1.385,0.6355,0.2955,0.38,10
3619,1.0,0.64,0.5,0.17,1.12,0.4955,0.2645,0.32,11
3620,1.0,0.64,0.5,0.17,1.2645,0.565,0.3375,0.315,8
3621,1.0,0.655,0.455,0.17,1.275,0.583,0.303,0.33299999999999996,7
3622,1.0,0.655,0.505,0.165,1.27,0.6035,0.262,0.335,9
3623,1.0,0.66,0.53,0.175,1.5830000000000002,0.7395,0.3505,0.405,9
3624,1.0,0.665,0.5,0.175,1.4355,0.643,0.345,0.37,8
3625,1.0,0.67,0.525,0.195,1.42,0.573,0.368,0.3905,9
3626,1.0,0.69,0.53,0.19,1.5955,0.6779999999999999,0.331,0.48,9
3627,1.0,0.715,0.525,0.2,1.89,0.95,0.436,0.4305,9
3628,1.0,0.735,0.565,0.225,2.037,0.87,0.5145,0.5675,12
3629,2.0,0.27,0.205,0.05,0.084,0.03,0.0185,0.028999999999999998,5
3630,2.0,0.285,0.225,0.07,0.1005,0.0425,0.0185,0.035,6
3631,2.0,0.295,0.22,0.085,0.1285,0.0585,0.027000000000000003,0.0365,4
3632,2.0,0.3,0.225,0.075,0.1345,0.057,0.027999999999999997,0.044000000000000004,4
3633,2.0,0.3,0.22,0.065,0.1195,0.052000000000000005,0.0155,0.035,4
3634,2.0,0.36,0.265,0.085,0.1895,0.0725,0.0515,0.055,5
3635,2.0,0.37,0.275,0.095,0.257,0.1015,0.055,0.0825,5
3636,2.0,0.39,0.29,0.09,0.2745,0.135,0.0455,0.078,7
3637,2.0,0.435,0.325,0.1,0.342,0.1335,0.0835,0.105,5
3638,2.0,0.44,0.34,0.105,0.344,0.12300000000000001,0.081,0.125,7
3639,2.0,0.44,0.32,0.095,0.3275,0.1495,0.059000000000000004,0.1,7
3640,2.0,0.445,0.345,0.12,0.4035,0.16899999999999998,0.0825,0.13,6
3641,2.0,0.465,0.37,0.115,0.4075,0.1515,0.0935,0.1455,8
3642,2.0,0.465,0.355,0.12,0.4975,0.2375,0.099,0.14,7
3643,2.0,0.47,0.345,0.12,0.3685,0.1525,0.0615,0.125,7
3644,2.0,0.475,0.365,0.105,0.4175,0.1645,0.099,0.127,6
3645,2.0,0.475,0.335,0.1,0.4425,0.1895,0.086,0.135,8
3646,2.0,0.475,0.35,0.125,0.4225,0.1905,0.079,0.1355,8
3647,2.0,0.485,0.365,0.125,0.426,0.163,0.0965,0.151,7
3648,2.0,0.49,0.39,0.12,0.511,0.2205,0.10300000000000001,0.1745,8
3649,2.0,0.515,0.405,0.13,0.573,0.213,0.134,0.195,8
3650,2.0,0.52,0.415,0.14,0.6385,0.2945,0.1405,0.171,7
3651,2.0,0.525,0.405,0.125,0.657,0.2985,0.1505,0.168,9
3652,1.0,0.525,0.425,0.14,0.8735,0.4205,0.182,0.2225,9
3653,2.0,0.53,0.425,0.13,0.7809999999999999,0.3905,0.2005,0.215,8
3654,2.0,0.53,0.42,0.14,0.6765,0.256,0.1855,0.20800000000000002,8
3655,1.0,0.53,0.41,0.125,0.769,0.34600000000000003,0.17300000000000001,0.215,8
3656,2.0,0.53,0.395,0.125,0.6235,0.2975,0.10800000000000001,0.195,10
3657,1.0,0.535,0.405,0.14,0.7315,0.336,0.156,0.19,6
3658,2.0,0.535,0.45,0.155,0.8075,0.3655,0.14800000000000002,0.2595,9
3659,1.0,0.545,0.41,0.14,0.737,0.349,0.15,0.212,8
3660,1.0,0.545,0.41,0.125,0.654,0.2945,0.1315,0.205,9
3661,2.0,0.55,0.415,0.15,0.7915,0.3535,0.17600000000000002,0.23600000000000002,9
3662,2.0,0.55,0.45,0.14,0.753,0.3445,0.1325,0.24,7
3663,2.0,0.55,0.4,0.135,0.7170000000000001,0.3315,0.1495,0.221,8
3664,2.0,0.555,0.43,0.15,0.7829999999999999,0.345,0.1755,0.247,8
3665,2.0,0.575,0.45,0.145,0.872,0.4675,0.18,0.217,8
3666,2.0,0.575,0.44,0.15,0.983,0.486,0.215,0.239,7
3667,1.0,0.585,0.42,0.155,1.034,0.43700000000000006,0.2225,0.32,10
3668,1.0,0.585,0.465,0.145,0.9855,0.4325,0.2145,0.2845,9
3669,2.0,0.585,0.46,0.14,0.7635,0.326,0.153,0.265,8
3670,1.0,0.59,0.465,0.135,0.9895,0.4235,0.19899999999999998,0.28,7
3671,2.0,0.595,0.47,0.135,0.9365,0.434,0.184,0.287,9
3672,1.0,0.595,0.44,0.135,0.9640000000000001,0.5005,0.1715,0.2575,9
3673,1.0,0.595,0.46,0.155,1.0455,0.4565,0.24,0.3085,9
3674,1.0,0.595,0.45,0.165,1.081,0.49,0.2525,0.27899999999999997,11
3675,1.0,0.6,0.47,0.16,1.012,0.441,0.2015,0.305,9
3676,1.0,0.6,0.5,0.16,1.122,0.5095,0.256,0.309,9
3677,1.0,0.605,0.49,0.165,1.1245,0.49200000000000005,0.222,0.3555,10
3678,1.0,0.605,0.49,0.15,1.1345,0.4305,0.2525,0.35,9
3679,1.0,0.61,0.45,0.19,1.0805,0.517,0.2495,0.2935,9
3680,1.0,0.61,0.495,0.165,1.0835,0.4525,0.273,0.317,8
3681,1.0,0.615,0.47,0.175,1.242,0.5675,0.287,0.317,10
3682,1.0,0.62,0.5,0.18,1.3915,0.726,0.2795,0.332,10
3683,1.0,0.62,0.525,0.155,1.085,0.45399999999999996,0.1965,0.35,9
3684,2.0,0.62,0.47,0.155,0.966,0.447,0.171,0.284,10
3685,1.0,0.62,0.48,0.165,1.0855,0.48100000000000004,0.2575,0.305,9
3686,1.0,0.625,0.485,0.135,1.3025,0.61,0.2675,0.3605,13
3687,2.0,0.625,0.485,0.16,1.15,0.5255,0.257,0.3315,10
3688,2.0,0.63,0.49,0.17,1.217,0.5515,0.212,0.31,10
3689,1.0,0.63,0.505,0.195,1.306,0.516,0.3305,0.375,8
3690,1.0,0.64,0.5,0.175,1.273,0.5065,0.2925,0.405,12
3691,1.0,0.645,0.51,0.19,1.4865,0.6445,0.29600000000000004,0.425,11
3692,1.0,0.65,0.52,0.17,1.3655,0.6155,0.2885,0.36,10
3693,1.0,0.65,0.495,0.17,1.276,0.6215,0.2305,0.39899999999999997,10
3694,1.0,0.65,0.495,0.16,1.2075,0.55,0.2695,0.32,9
3695,1.0,0.65,0.52,0.195,1.281,0.5985,0.24600000000000002,0.3825,9
3696,1.0,0.65,0.525,0.205,1.4275,0.69,0.306,0.4355,12
3697,1.0,0.65,0.51,0.175,1.155,0.4955,0.2025,0.385,11
3698,1.0,0.65,0.51,0.175,1.35,0.575,0.3155,0.3885,9
3699,1.0,0.65,0.525,0.19,1.3685,0.5975,0.29600000000000004,0.4,10
3700,1.0,0.66,0.53,0.17,1.431,0.622,0.309,0.39799999999999996,9
3701,1.0,0.66,0.51,0.18,1.261,0.5,0.2335,0.33899999999999997,9
3702,1.0,0.665,0.54,0.195,1.764,0.8505,0.3615,0.47,10
3703,1.0,0.67,0.51,0.155,1.278,0.5605,0.3045,0.358,10
3704,1.0,0.67,0.54,0.195,1.217,0.532,0.2735,0.3315,10
3705,1.0,0.67,0.54,0.2,1.46,0.6435,0.32799999999999996,0.4165,8
3706,1.0,0.675,0.535,0.185,1.5575,0.7035,0.402,0.4,10
3707,1.0,0.675,0.51,0.17,1.527,0.809,0.318,0.341,10
3708,1.0,0.675,0.53,0.195,1.4985,0.62,0.375,0.425,8
3709,1.0,0.685,0.55,0.19,1.885,0.89,0.41,0.4895,9
3710,1.0,0.685,0.535,0.175,1.432,0.637,0.247,0.46,10
3711,1.0,0.705,0.55,0.21,1.4385,0.655,0.3255,0.462,10
3712,1.0,0.705,0.53,0.17,1.564,0.612,0.39399999999999996,0.44,9
3713,1.0,0.71,0.555,0.175,2.14,1.2455,0.3725,0.434,10
3714,1.0,0.725,0.56,0.185,1.7919999999999998,0.873,0.36700000000000005,0.435,10
3715,1.0,0.78,0.6,0.21,2.548,1.1945,0.5745,0.6745,10
3716,2.0,0.235,0.13,0.075,0.1585,0.0685,0.037000000000000005,0.0465,4
3717,2.0,0.35,0.25,0.1,0.4015,0.1725,0.063,0.1255,6
3718,2.0,0.36,0.25,0.115,0.465,0.21,0.1055,0.128,6
3719,2.0,0.38,0.28,0.095,0.2885,0.165,0.0435,0.067,6
3720,1.0,0.38,0.32,0.115,0.6475,0.32299999999999995,0.1325,0.16399999999999998,6
3721,1.0,0.43,0.31,0.13,0.6485,0.2735,0.163,0.184,8
3722,2.0,0.465,0.36,0.105,0.452,0.22,0.159,0.1035,8
3723,2.0,0.47,0.355,0.12,0.4915,0.1765,0.1125,0.1325,8
3724,1.0,0.485,0.365,0.15,0.9145,0.4145,0.19899999999999998,0.273,6
3725,1.0,0.495,0.375,0.155,0.976,0.45,0.2285,0.2475,8
3726,2.0,0.5,0.395,0.145,0.7865,0.332,0.1815,0.2455,7
3727,1.0,0.505,0.4,0.15,0.775,0.3445,0.157,0.185,6
3728,2.0,0.51,0.375,0.15,0.8415,0.3845,0.156,0.255,9
3729,1.0,0.51,0.38,0.135,0.6809999999999999,0.3435,0.142,0.17,8
3730,1.0,0.515,0.37,0.115,0.6145,0.3415,0.155,0.146,8
3731,1.0,0.55,0.415,0.18,1.1655,0.502,0.301,0.311,8
3732,1.0,0.575,0.42,0.19,1.764,0.914,0.377,0.4095,9
3733,1.0,0.605,0.455,0.16,1.1215,0.5329999999999999,0.273,0.271,9
3734,1.0,0.615,0.505,0.165,1.167,0.4895,0.2955,0.345,9
3735,1.0,0.615,0.475,0.15,1.0375,0.47600000000000003,0.2325,0.28300000000000003,8
3736,1.0,0.625,0.48,0.18,1.2229999999999999,0.565,0.2975,0.3375,9
3737,1.0,0.625,0.47,0.15,1.124,0.556,0.2315,0.287,8
3738,1.0,0.635,0.505,0.17,1.2635,0.512,0.322,0.355,8
3739,1.0,0.65,0.525,0.165,1.238,0.647,0.2485,0.3005,8
3740,1.0,0.65,0.5,0.17,1.4045,0.6940000000000001,0.318,0.3235,10
3741,1.0,0.67,0.525,0.195,1.37,0.6065,0.2955,0.40700000000000003,11
3742,1.0,0.695,0.525,0.205,1.8185,0.8190000000000001,0.4025,0.4525,12
3743,1.0,0.705,0.555,0.195,1.7525,0.7105,0.4215,0.516,11
3744,2.0,0.275,0.205,0.065,0.10099999999999999,0.040999999999999995,0.021,0.034,4
3745,2.0,0.285,0.205,0.07,0.106,0.039,0.0285,0.034,4
3746,2.0,0.36,0.265,0.085,0.1865,0.0675,0.037000000000000005,0.0615,6
3747,2.0,0.385,0.29,0.1,0.2575,0.1,0.061,0.086,5
3748,2.0,0.4,0.315,0.1,0.3225,0.14300000000000002,0.0735,0.091,5
3749,2.0,0.43,0.33,0.095,0.32,0.11800000000000001,0.065,0.12300000000000001,6
3750,2.0,0.435,0.375,0.11,0.4155,0.17,0.076,0.145,7
3751,2.0,0.45,0.335,0.115,0.3935,0.195,0.071,0.11,6
3752,2.0,0.475,0.355,0.135,0.4775,0.2145,0.09,0.1435,7
3753,2.0,0.475,0.36,0.11,0.452,0.191,0.099,0.13,7
3754,2.0,0.485,0.37,0.14,0.5065,0.2425,0.08800000000000001,0.1465,7
3755,2.0,0.51,0.395,0.105,0.5525,0.23399999999999999,0.127,0.165,7
3756,2.0,0.515,0.39,0.12,0.565,0.235,0.135,0.179,8
3757,2.0,0.52,0.41,0.14,0.6990000000000001,0.3395,0.129,0.1945,9
3758,2.0,0.525,0.4,0.14,0.6055,0.2605,0.10800000000000001,0.21,8
3759,1.0,0.53,0.425,0.155,0.7905,0.307,0.171,0.2595,8
3760,1.0,0.53,0.425,0.13,0.7020000000000001,0.2975,0.1395,0.22,8
3761,1.0,0.53,0.42,0.135,0.675,0.294,0.156,0.1825,9
3762,2.0,0.53,0.395,0.115,0.475,0.2025,0.10099999999999999,0.14800000000000002,7
3763,2.0,0.53,0.41,0.15,0.612,0.2435,0.1525,0.1895,10
3764,2.0,0.535,0.4,0.145,0.705,0.3065,0.1365,0.22,9
3765,2.0,0.535,0.45,0.135,0.728,0.2845,0.1845,0.265,8
3766,1.0,0.555,0.44,0.14,0.846,0.34600000000000003,0.1715,0.2735,9
3767,1.0,0.555,0.46,0.16,0.86,0.3345,0.1935,0.275,9
3768,1.0,0.56,0.465,0.145,0.8875,0.3345,0.22,0.2695,8
3769,1.0,0.56,0.43,0.145,0.898,0.3895,0.2325,0.245,8
3770,2.0,0.565,0.43,0.125,0.6545,0.2815,0.139,0.21,8
3771,2.0,0.575,0.45,0.145,0.795,0.364,0.1505,0.26,9
3772,1.0,0.575,0.465,0.12,1.0535,0.516,0.2185,0.235,8
3773,1.0,0.575,0.46,0.15,0.927,0.33299999999999996,0.207,0.2985,8
3774,2.0,0.58,0.42,0.14,0.701,0.3285,0.102,0.2255,8
3775,1.0,0.58,0.45,0.155,0.8275,0.321,0.1975,0.2445,7
3776,1.0,0.585,0.42,0.155,0.9845,0.442,0.2155,0.2875,12
3777,1.0,0.585,0.47,0.145,0.9565,0.4025,0.2365,0.265,8
3778,2.0,0.59,0.45,0.125,0.86,0.43700000000000006,0.1515,0.245,8
3779,1.0,0.595,0.48,0.185,1.1785,0.526,0.2975,0.314,9
3780,1.0,0.615,0.48,0.185,1.2205,0.4985,0.315,0.33,9
3781,1.0,0.615,0.455,0.13,0.9685,0.49,0.182,0.2655,9
3782,1.0,0.62,0.5,0.175,1.107,0.4895,0.24,0.34299999999999997,10
3783,2.0,0.62,0.48,0.18,1.1305,0.5285,0.2655,0.306,11
3784,1.0,0.62,0.48,0.155,1.2555,0.527,0.374,0.3175,10
3785,1.0,0.625,0.495,0.155,1.177,0.5055,0.278,0.345,8
3786,1.0,0.625,0.5,0.185,1.2425,0.5995,0.248,0.335,9
3787,1.0,0.63,0.49,0.16,1.09,0.40700000000000003,0.22399999999999998,0.354,11
3788,1.0,0.63,0.475,0.15,1.072,0.433,0.2975,0.315,7
3789,1.0,0.645,0.51,0.155,1.129,0.5015,0.24,0.342,9
3790,1.0,0.65,0.505,0.175,1.2075,0.5105,0.262,0.39,9
3791,1.0,0.65,0.495,0.175,1.227,0.528,0.258,0.37,10
3792,1.0,0.655,0.52,0.175,1.472,0.6275,0.27,0.45,12
3793,1.0,0.665,0.525,0.18,1.5785,0.6779999999999999,0.22899999999999998,0.456,13
3794,1.0,0.67,0.52,0.175,1.4755,0.6275,0.379,0.374,9
3795,1.0,0.675,0.54,0.175,1.5545,0.6645,0.278,0.512,11
3796,1.0,0.675,0.54,0.21,1.5930000000000002,0.6859999999999999,0.318,0.45,10
3797,1.0,0.695,0.58,0.2,1.8995,0.675,0.478,0.5295,12
3798,1.0,0.695,0.535,0.175,1.361,0.5465,0.2815,0.465,9
3799,1.0,0.705,0.56,0.17,1.4575,0.607,0.318,0.44,10
3800,1.0,0.74,0.58,0.205,2.381,0.8155,0.4695,0.488,11
3801,2.0,0.205,0.155,0.045,0.0495,0.0235,0.011000000000000001,0.013999999999999999,2
3802,2.0,0.305,0.23,0.075,0.1455,0.0595,0.0305,0.05,5
3803,2.0,0.32,0.23,0.06,0.129,0.0615,0.0275,0.0355,6
3804,2.0,0.355,0.27,0.1,0.2255,0.11,0.042,0.064,6
3805,1.0,0.425,0.305,0.11,0.359,0.17300000000000001,0.0875,0.0975,8
3806,2.0,0.425,0.31,0.095,0.3505,0.1645,0.071,0.1,7
3807,1.0,0.45,0.365,0.115,0.5885,0.318,0.121,0.1325,7
3808,1.0,0.515,0.385,0.13,0.623,0.2855,0.1285,0.175,9
3809,1.0,0.52,0.375,0.135,0.5375,0.221,0.11699999999999999,0.17,7
3810,2.0,0.525,0.4,0.125,0.5655,0.2435,0.11900000000000001,0.175,7
3811,1.0,0.555,0.445,0.13,0.8625,0.4225,0.155,0.24,8
3812,1.0,0.61,0.49,0.17,1.137,0.4605,0.2825,0.344,11
3813,2.0,0.35,0.26,0.095,0.221,0.0985,0.043,0.07,7
3814,2.0,0.38,0.275,0.095,0.2425,0.106,0.0485,0.21,5
3815,2.0,0.46,0.34,0.1,0.386,0.1805,0.0875,0.0965,7
3816,1.0,0.465,0.355,0.12,0.5315,0.2725,0.09699999999999999,0.1395,7
3817,1.0,0.475,0.385,0.12,0.562,0.289,0.0905,0.153,7
3818,1.0,0.565,0.445,0.14,0.836,0.406,0.1605,0.2245,8
3819,1.0,0.57,0.45,0.14,0.9275,0.47700000000000004,0.1605,0.2515,7
3820,1.0,0.57,0.44,0.145,0.8815,0.3605,0.1955,0.2735,9
3821,1.0,0.595,0.46,0.155,1.03,0.4275,0.207,0.3305,9
3822,1.0,0.605,0.48,0.175,1.1685,0.4815,0.2305,0.35600000000000004,8
3823,1.0,0.615,0.455,0.135,1.0590000000000002,0.4735,0.263,0.27399999999999997,8
3824,1.0,0.62,0.46,0.17,1.127,0.535,0.2635,0.29600000000000004,6
3825,1.0,0.625,0.47,0.17,1.1665,0.4605,0.2565,0.3945,10
3826,1.0,0.68,0.52,0.185,1.541,0.5985,0.395,0.4575,9
3827,1.0,0.68,0.54,0.195,1.7825,0.5565,0.3235,0.4285,10
3828,1.0,0.68,0.52,0.175,1.5430000000000001,0.7525,0.35100000000000003,0.374,10
3829,1.0,0.71,0.555,0.17,1.47,0.5375,0.38,0.431,11
3830,1.0,0.5,0.385,0.12,0.6335,0.2305,0.125,0.235,13
3831,1.0,0.545,0.42,0.175,0.754,0.256,0.1775,0.275,9
3832,1.0,0.46,0.365,0.115,0.4485,0.165,0.083,0.17,13
3833,1.0,0.535,0.41,0.15,0.8105,0.345,0.187,0.24,10
3834,1.0,0.335,0.26,0.075,0.22,0.0855,0.04,0.085,5
3835,1.0,0.425,0.35,0.1,0.4425,0.175,0.0755,0.175,6
3836,1.0,0.41,0.325,0.1,0.3555,0.146,0.07200000000000001,0.105,8
3837,2.0,0.17,0.105,0.035,0.034,0.012,0.0085,0.005,3
3838,2.0,0.335,0.25,0.095,0.185,0.0795,0.0495,0.055,7
3839,1.0,0.52,0.425,0.125,0.79,0.37200000000000005,0.205,0.19,7
3840,1.0,0.53,0.41,0.145,0.8255,0.375,0.204,0.245,8
3841,1.0,0.5,0.42,0.125,0.62,0.255,0.15,0.205,10
3842,1.0,0.615,0.475,0.145,0.9525,0.3915,0.195,0.32,8
3843,1.0,0.575,0.45,0.16,0.955,0.44,0.1685,0.27,15
3844,1.0,0.57,0.45,0.155,0.91,0.326,0.1895,0.355,13
3845,1.0,0.455,0.35,0.105,0.41600000000000004,0.1625,0.09699999999999999,0.145,10
3846,2.0,0.37,0.275,0.085,0.2045,0.096,0.055999999999999994,0.08,5
3847,1.0,0.445,0.37,0.125,0.515,0.2495,0.087,0.159,8
3848,1.0,0.675,0.535,0.22,1.604,0.6175,0.4255,0.45299999999999996,13
3849,1.0,0.385,0.3,0.115,0.3435,0.1645,0.085,0.1025,5
3850,1.0,0.375,0.295,0.11,0.3005,0.1255,0.0575,0.1035,6
3851,1.0,0.56,0.44,0.13,0.8255,0.2425,0.20199999999999999,0.285,9
3852,1.0,0.55,0.41,0.15,0.785,0.282,0.18600000000000003,0.275,11
3853,1.0,0.57,0.465,0.155,0.9685,0.446,0.261,0.255,8
3854,1.0,0.485,0.4,0.155,0.731,0.23600000000000002,0.183,0.255,10
3855,1.0,0.41,0.335,0.115,0.4405,0.19,0.085,0.135,7
3856,2.0,0.335,0.255,0.085,0.1785,0.071,0.0405,0.055,8
3857,1.0,0.655,0.515,0.2,1.3730000000000002,0.44299999999999995,0.3375,0.49,15
3858,1.0,0.565,0.45,0.165,0.9765,0.322,0.244,0.37,11
3859,1.0,0.57,0.44,0.19,1.018,0.447,0.207,0.265,8
3860,1.0,0.55,0.465,0.15,1.082,0.3575,0.19399999999999998,0.19,13
3861,1.0,0.63,0.475,0.175,1.423,0.4155,0.3385,0.49,13
3862,1.0,0.475,0.37,0.125,0.655,0.266,0.1725,0.185,9
3863,1.0,0.655,0.5,0.18,1.4155,0.508,0.314,0.445,17
3864,2.0,0.32,0.235,0.065,0.1385,0.057999999999999996,0.0225,0.05,4
3865,1.0,0.525,0.395,0.165,0.782,0.285,0.1405,0.285,18
3866,1.0,0.525,0.43,0.165,0.7170000000000001,0.289,0.1745,0.195,9
3867,1.0,0.5,0.39,0.13,0.6355,0.2505,0.1635,0.195,14
3868,1.0,0.44,0.34,0.135,0.3975,0.1505,0.0945,0.135,7
3869,1.0,0.49,0.385,0.16,0.6559999999999999,0.2455,0.171,0.205,8
3870,1.0,0.545,0.44,0.165,0.7440000000000001,0.2875,0.204,0.25,14
3871,1.0,0.45,0.36,0.11,0.447,0.203,0.08199999999999999,0.13,11
3872,1.0,0.515,0.4,0.115,0.578,0.191,0.1445,0.17,8
3873,2.0,0.33,0.25,0.075,0.1405,0.055999999999999994,0.035,0.05,4
3874,1.0,0.525,0.41,0.15,0.708,0.27399999999999997,0.151,0.25,11
3875,1.0,0.295,0.225,0.09,0.1385,0.048,0.046,0.05,8
3876,1.0,0.545,0.45,0.16,0.8615,0.2925,0.1545,0.365,15
3877,1.0,0.645,0.5,0.225,1.626,0.5870000000000001,0.4055,0.41,14
